Client ID,Ciudad,Categoría de dispositivo,Marca del dispositivo móvil,Navegador,producto,Dominio del emplazamiento,Sistema operativo,Número de páginas vistas únicas,Sesiones,leadDrakkar (Goal 19 Completions),Transacciones,First billed
538225821.1566640670,Gijon,mobile,BQ,Chrome,playweez,daypo.com,Android,46,9,8,1,0
143996979.1566576259,Madrid,mobile,BLU,Chrome,playup,youtube.com,Android,45,7,7,1,0
738016053.1571754286,Valladolid,mobile,(not set),Chrome,trendly,mobileapp::2-com.bubblingiso.TestdeNacionalidadEspanola,Android,45,6,6,1,0
247891879.1566452268,Valladolid,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,45,9,9,1,1
422930067.1552105283,Madrid,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,45,10,10,1,1
213145357.1552833205,Madrid,mobile,LG,Chrome,clicnscores,youtube.com,Android,45,12,12,1,1
582069560.1545889254,Valencia,mobile,Samsung,Android Webview,taromancia,waplog.com,Android,45,9,7,1,1
896429039.1533636048,Zaragoza,mobile,Samsung,Chrome,ponelvideo,youtube.com,Android,45,10,10,1,0
779909568.1535580048,Seville,mobile,Samsung,Android Webview,playweez,faceapp.com,Android,45,8,8,1,1
860810484.1554716053,Madrid,mobile,Wiko,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,44,9,9,1,1
493274067.1566754364,Seville,mobile,Samsung,Chrome,playup,youtube.com,Android,44,9,9,1,0
779544517.1552166329,Madrid,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-com.app.tvradiord,Android,44,8,8,1,1
454176093.1551654027,Zaragoza,mobile,Samsung,Chrome,playweez,mobileapp::2-com.LoopGames.Domino,Android,44,10,10,1,1
217378058.1556121421,Madrid,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-com.cam001.selfie361,Android,44,14,14,1,0
132694676.1558469636,Seville,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-once.elcupon,Android,43,12,12,1,1
418828515.1555174450,Seville,mobile,Huawei,Chrome,playweez,mobileapp::2-com.sweetfuirt.candy,Android,43,10,10,1,1
233630447.1542390367,Zaragoza,mobile,Huawei,Chrome,playup,mobileapp::2-com.bestonlineradio.radiospain,Android,43,11,11,1,1
922004529.1556841023,Valencia,mobile,Huawei,Chrome,trendly,youtube.com,Android,43,11,11,1,1
776429453.1553888735,Madrid,mobile,Samsung,Android Browser,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,43,10,10,1,1
925816026.1546462426,Seville,mobile,Huawei,Chrome,musiqradio,youtube.com,Android,43,8,8,1,1
468588374.1551078503,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.mitelelite,Android,43,6,6,1,1
640598368.1548878750,Barcelona,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,43,10,10,1,1
748788042.1550089932,Seville,mobile,Sony,Chrome,playweez,mobileapp::2-com.lemongame.klondike.solitaire,Android,43,8,8,1,1
430734807.1565354365,Seville,mobile,LG,Android Webview,trendly,elconfidencial.com,Android,43,11,11,1,1
299680977.1565488254,Zaragoza,mobile,Samsung,Chrome,trendly,mobileapp::2-com.beauty.camera.youcam.makeup.photo.editor,Android,43,8,5,1,1
732688428.1564776047,Barcelona,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,43,7,7,1,1
129163361.1513884905,Madrid,mobile,Samsung,Samsung Internet,playweez,mobileapp::2-solitaire.klondike.card,Android,43,8,6,1,1
209721898.1560254919,Valencia,mobile,Samsung,Chrome,trendly,youtube.com,Android,43,7,7,1,1
562218630.1564854362,Seville,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.bestringtonesapps.freeringtonesforandroid,Android,43,7,7,1,1
638262070.1549900385,Valladolid,mobile,Huawei,Android Webview,playweez,thestartmagazine.com,Android,43,7,7,1,1
711920237.1558939513,Zaragoza,mobile,(not set),YaBrowser,trendly,mobileapp::2-messenger.social.chat.apps,Android,43,13,13,1,1
348431644.1561747476,Valladolid,mobile,Xiaomi,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,43,9,7,1,1
889030191.1565350045,Madrid,mobile,Wiko,Android Webview,clicnscores,pita.it,Android,42,8,8,1,1
165744387.1544984315,Valladolid,mobile,Samsung,Chrome,cocinatop,youtube.com,Android,42,8,8,1,1
684648117.1534543251,Seville,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,42,7,7,1,1
642749760.1537970146,Madrid,mobile,Xiaomi,Chrome,playweez,mobileapp::2-com.solitaire.kingdom,Android,42,12,12,1,1
774248157.1535569015,Madrid,mobile,Huawei,Chrome,clicnscores,donbalon.com,Android,42,7,7,1,1
507573971.1528026508,Madrid,mobile,Samsung,Chrome,musiqradio,youtube.com,Android,42,12,12,1,1
101851608.1565635742,Valencia,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,42,11,11,1,1
570711303.1554014068,Valencia,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.cootek.smartinputv5,Android,42,10,9,1,0
466881737.1529085360,Valladolid,mobile,Google,Chrome,playweez,mobileapp::2-com.bruyere.android.wordsearch3,Android,42,6,6,1,0
989037351.1547365681,Seville,mobile,Samsung,Chrome,playup,youtube.com,Android,42,9,9,1,0
828506589.1565622452,Valencia,mobile,Xiaomi,Chrome,clicnscores,youtube.com,Android,42,7,7,1,1
866619563.1563021623,Valencia,mobile,Nokia,Chrome,playup,youtube.com,Android,41,7,7,1,1
995074378.1550065569,Valencia,mobile,(not set),Samsung Internet,playweez,mobileapp::2-com.LoopGames.Domino,Android,41,8,8,1,1
997767774.1565369652,Valladolid,mobile,Samsung,Samsung Internet,playweez,mobileapp::2-bubble.shoot.fruit.splash.game2,Android,41,10,9,1,1
795638071.1546796507,Seville,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,41,8,8,1,1
426544614.1572450126,Madrid,mobile,Samsung,Samsung Internet,playweez,strawgame.com,Android,41,7,6,1,1
987759632.1551011225,Seville,mobile,LG,Chrome,clicnscores,resultados-futbol.com,Android,41,10,10,1,1
934048326.1541107946,Barcelona,mobile,Samsung,Samsung Internet,playweez,uptodown.com,Android,41,6,6,1,0
760833914.1560760792,Seville,mobile,ZTE,Chrome,playweez,youtube.com,Android,41,7,7,1,1
783463830.1557382986,Madrid,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-com.chanel.weather.forecast.accu,Android,41,7,7,1,1
370334975.1551725906,Seville,mobile,(not set),Firefox,ponelvideo,youtube.com,Android,41,8,8,1,1
804395276.1555248305,Valencia,mobile,Samsung,Chrome,unlimitedvideos,othercs.com,Android,41,9,9,1,1
170557998.1562461568,Valladolid,mobile,Blackview,Chrome,playup,youtube.com,Android,40,9,9,1,1
906338119.1554499188,Madrid,mobile,(not set),Chrome,unlimitedvideos,mobileapp::2-com.atpc,Android,40,6,6,1,1
730991047.1551127866,Madrid,mobile,Xiaomi,Chrome,playweez,mobileapp::2-com.pixel.art.coloring.color.number,Android,40,7,6,1,0
312167006.1567865123,Zaragoza,mobile,Huawei,Chrome,playweez,official-plus.com,Android,40,7,5,1,0
977776328.1561720778,Valladolid,mobile,(not set),Samsung Internet,playup,youtube.com,Android,40,7,7,1,0
432480824.1550178417,Valencia,mobile,Huawei,Chrome,musiqradio,touch-here.site,Android,40,8,2,1,1
685055563.1551185975,Seville,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.bestringtonesapps.freeringtonesforandroid,Android,40,5,5,1,1
156533807.1564587139,Valencia,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-de.axelspringer.yana.zeropage,Android,40,13,13,1,1
929211725.1554449521,Madrid,tablet,(not set),Chrome,playweez,mobileapp::2-com.fassor.android.sudoku,Android,40,7,7,1,1
792362386.1535720358,Santiago de Compostela,mobile,Huawei,Chrome,playweez,mobileapp::2-com.mastercarryheat.straw,Android,40,4,4,1,1
737554044.1565202673,Valladolid,mobile,ZTE,Chrome,playup,youtube.com,Android,40,10,10,1,1
766132029.1569913205,Seville,mobile,Huawei,Chrome,cocinatop,youtube.com,Android,40,7,7,1,1
529519724.1529884089,Seville,mobile,Micromax,Android Webview,trendly,mobileapp::2-game.bubble.shooter.dragon.pop,Android,40,7,7,1,0
184049838.1557055211,Valladolid,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.radiofmapp.radioespanna,Android,40,9,9,1,1
508379723.1557697056,Seville,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,40,6,6,1,1
322023374.1547651747,Madrid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.bestringtonesapps.bestringtonesfree,Android,40,8,8,1,1
949570279.1560795587,Barcelona,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,40,9,9,1,0
197473094.1564686435,Valladolid,mobile,Samsung,Chrome,playup,mobileapp::2-br.com.escolhatecnologia.vozdonarrador,Android,40,7,7,1,1
738315549.1567424627,Valladolid,mobile,Orange,Chrome,playweez,mobileapp::2-laclaveganadora.translator,Android,40,5,5,1,0
963759719.1551548512,Seville,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,39,9,9,1,1
113193446.1560843917,Seville,mobile,BQ,Chrome,clicnscores,okdiario.com,Android,39,7,7,1,1
692502697.1562193981,Alcala de Henares,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,39,8,8,1,1
769814799.1563619161,Seville,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,39,10,10,1,1
905149079.1555437963,Barcelona,mobile,Samsung,Samsung Internet,playup,mobileapp::2-com.cleanmaster.mguard,Android,39,7,7,1,1
324058616.1562922926,Barcelona,mobile,Samsung,Chrome,playup,youtube.com,Android,39,8,7,1,1
684035291.1523717834,Zaragoza,mobile,Samsung,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,39,8,7,2,2
463197055.1565786059,Valladolid,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,39,7,7,1,0
886203947.1565733226,Valencia,mobile,Huawei,Chrome,playup,youtube.com,Android,39,7,7,1,1
721735941.1563829256,Seville,mobile,BQ,Chrome,playup,youtube.com,Android,39,6,6,1,1
664537088.1556353864,Seville,mobile,Xiaomi,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,39,8,8,1,1
739606685.1548111590,Zaragoza,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-radio.fm.online,Android,39,12,12,1,1
873125756.1561366805,Zaragoza,mobile,(not set),Chrome,unlimitedvideos,mobileapp::2-com.themausoft.wpsapp,Android,39,7,6,1,0
484256968.1507136076,Valladolid,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.validio.kontaktkarte.dialer,Android,39,6,6,1,0
342455344.1500733984,Madrid,mobile,BQ,Chrome,playup,mobileapp::2-com.imo.android.imoim,Android,39,9,9,1,0
321399619.1565633112,Valladolid,mobile,Samsung,Chrome,trendly,mobileapp::2-breastenlarger.bodyeditor.photoeditor,Android,39,8,8,1,1
349509744.1549807456,Madrid,mobile,LG,Chrome,taromancia,lavanguardia.com,Android,38,8,8,1,1
854199875.1542123747,Seville,mobile,Samsung,Android Webview,playweez,thestartmagazine.com,Android,38,9,8,1,1
582525115.1569582921,Seville,mobile,(not set),Chrome,playup,youtube.com,Android,38,7,7,1,1
782905028.1523483866,Madrid,mobile,Wiko,Chrome,playup,youtube.com,Android,38,7,7,1,0
225213500.1566238013,Seville,mobile,Huawei,Chrome,playup,youtube.com,Android,38,11,11,1,1
566257594.1570895441,Valladolid,mobile,LG,Chrome,trendly,okdiario.com,Android,38,6,6,1,1
562156820.1543774065,Seville,mobile,Sony,Chrome,playup,mobileapp::2-com.appmind.radios.es,Android,38,11,11,1,1
986789608.1550768904,Valladolid,mobile,(not set),Chrome,unlimitedvideos,mobileapp::2-com.balanak.antoniosolis,Android,38,6,6,1,0
597072008.1553808536,Valencia,mobile,Xiaomi,Chrome,unlimitedvideos,mobileapp::2-com.radiofmapp.radioespanna,Android,38,6,6,1,1
210846309.1551549492,Valladolid,mobile,Samsung,Chrome,playweez,youtube.com,Android,38,7,7,1,1
493364036.1560873019,Valladolid,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,38,7,7,1,0
289144477.1559159174,Alcala de Henares,mobile,LG,Chrome,playup,mobileapp::2-es.androideapp.radioEsp,Android,38,9,8,1,1
260090696.1553897164,Madrid,mobile,Samsung,Chrome,taromancia,mobileapp::2-com.h8games.helixjump,Android,38,4,4,1,0
700862664.1553885188,Barcelona,mobile,Samsung,Samsung Internet,unlimitedvideos,mobileapp::2-com.tester.wpswpatester,Android,38,6,6,1,0
126946761.1552515219,Madrid,mobile,Samsung,Samsung Internet,playweez,mobileapp::2-com.LoopGames.Domino,Android,38,6,6,1,1
536196456.1568887521,Madrid,mobile,Huawei,Chrome,playup,youtube.com,Android,38,7,7,1,1
500260946.1565720040,Madrid,mobile,Huawei,Chrome,clicnscores,tiempo.com,Android,38,7,7,1,1
389063032.1565043157,Valladolid,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.lm.powersecurity,Android,38,6,5,1,1
548250138.1539374838,Madrid,mobile,Huawei,Android Webview,playup,youtube.com,Android,38,5,5,1,0
571053553.1560636936,Valencia,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,38,7,7,1,0
134314325.1528887717,Valencia,mobile,Samsung,Samsung Internet,playweez,youtube.com,Android,38,7,7,1,1
484464774.1550369381,Madrid,mobile,Samsung,Chrome,ponelvideo,youtube.com,Android,38,9,9,1,1
414489473.1566219377,Seville,mobile,Samsung,Samsung Internet,cocinatop,youtube.com,Android,38,6,6,1,1
526975861.1561053981,Seville,mobile,(not set),Chrome,playweez,mobileapp::2-paint.by.number.pixel.art.coloring.drawing.puzzle,Android,38,5,3,2,0
177890309.1545331096,Seville,mobile,Sony,Android Webview,playweez,gamepix.com,Android,38,10,10,1,1
1539200418.1551294756,Madrid,mobile,Samsung,Android Webview,unlimitedvideos,mobileapp::2-com.atpc,Android,37,6,6,1,0
232944270.1555446809,Valladolid,mobile,BQ,Chrome,clicnscores,mobileapp::2-es.eltiempo.weatherapp,Android,37,9,9,1,1
290560389.1546175599,Valencia,mobile,Sony,Chrome,ponelvideo,mobileapp::2-com.sony.nfx.app.sfrc,Android,37,8,6,1,1
540011611.1567763888,Valencia,mobile,Huawei,Chrome,trendly,youtube.com,Android,37,6,5,1,1
926081762.1561976296,Valladolid,mobile,LG,Chrome,trendly,youtube.com,Android,37,8,8,1,0
106414623.1496937907,Seville,mobile,Huawei,Chrome,playup,youtube.com,Android,37,7,7,1,1
125455638.1562052564,Seville,mobile,Huawei,Android Webview,trendly,tuhoroscopodehoy.com,Android,37,7,7,1,0
729272078.1548013772,Valladolid,mobile,Huawei,Chrome,clicnscores,mobileapp::2-com.wiseplay,Android,37,10,10,1,1
394685617.1565181023,Valladolid,mobile,Samsung,Chrome,playweez,mobileapp::2-com.messagingnew.allinone,Android,37,7,6,1,0
513399597.1531475821,Barcelona,mobile,Samsung,Samsung Internet,trendly,youtube.com,Android,37,11,11,1,1
187981113.1554234074,Valladolid,mobile,Samsung,Chrome,clicnscores,mobileapp::2-es.eltiempo.weatherapp,Android,37,9,9,1,1
202835842.1556103132,Valencia,mobile,Huawei,Chrome,trendly,hola.com,Android,37,6,6,1,1
485012058.1548752464,Alcala de Henares,mobile,Samsung,Chrome,playweez,mobileapp::2-com.jdpapps.brisca,Android,37,12,12,1,1
315873773.1553961201,Barcelona,mobile,Xiaomi,Chrome,clicnscores,mobileapp::2-com.resultadosfutbol.mobile,Android,37,8,8,1,1
230718369.1567686594,Zaragoza,mobile,Apple,Safari,playweez,grandedesafio.com,iOS,37,9,9,1,0
431232193.1564159622,Seville,mobile,Samsung,Chrome,clicnscores,youtube.com,Android,37,11,11,1,0
316263761.1549819151,Valladolid,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-workout.fitness.training.abs.loseweight,Android,37,7,7,1,1
881412693.1537381203,Valladolid,mobile,LG,Chrome,playweez,mobileapp::2-com.labexception.cartrafficrace,Android,37,6,4,1,1
755864764.1565811416,Valladolid,mobile,Samsung,Samsung Internet,clicnscores,mobileapp::2-com.tvparatodos.tvparatodos,Android,37,11,11,1,1
447715354.1564485924,Valencia,mobile,Samsung,Chrome,trendly,youtube.com,Android,36,7,7,1,1
289844560.1562493144,Zaragoza,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,36,6,6,1,1
508672828.1566148333,Madrid,mobile,BQ,Chrome,trendly,mobileapp::2-com.linkdesks.jewellegend,Android,36,7,7,1,0
897720825.1567906284,Malaga,mobile,LG,Chrome,playweez,mobileapp::2-com.LoopGames.Domino,Android,36,7,3,1,1
581164117.1552244200,(not set),mobile,Samsung,Android Webview,musiqradio,entomelloso.com,Android,36,7,6,1,1
276313336.1548146028,Seville,mobile,Sony,Chrome,unlimitedvideos,mobileapp::2-com.volumebooster.ultraboost,Android,36,6,6,1,0
482467739.1560178316,Valencia,mobile,LG,Chrome,playweez,strawgame.com,Android,36,8,8,1,1
261286790.1562324313,Madrid,mobile,Huawei,Chrome,trendly,elapuron.com,Android,36,8,7,1,1
421901561.1552492300,Seville,mobile,LG,Chrome,unlimitedvideos,dicelacancion.org,Android,36,6,6,1,0
774543868.1554021100,Madrid,mobile,Apple,Safari,musiqradio,touch-here.site,iOS,36,7,7,1,0
273393881.1537427364,Seville,mobile,Lenovo,Chrome,playup,youtube.com,Android,36,7,7,1,1
373504901.1550166009,Valencia,mobile,Huawei,Chrome,unlimitedvideos,mobileapp::2-com.atpc,Android,36,5,5,1,1
269143343.1531230644,Barcelona,mobile,Sony,Chrome,clicnscores,youtube.com,Android,36,8,8,1,1
528223895.1535811028,Barcelona,mobile,Huawei,Chrome,playup,youtube.com,Android,36,9,9,1,1
529104531.1555784138,Seville,mobile,Samsung,Samsung Internet,playweez,strawgame.com,Android,36,5,5,1,1
206860656.1565017999,Valladolid,mobile,(not set),Samsung Internet,unlimitedvideos,mobileapp::2-com.themausoft.wpsapp,Android,36,8,8,1,0
143992703.1558445096,Valencia,mobile,Huawei,Chrome,trendly,esdiario.com,Android,36,7,7,1,1
674807572.1566913743,Madrid,mobile,LG,Chrome,playup,youtube.com,Android,36,6,6,1,1
274457682.1559311881,Zaragoza,mobile,Samsung,Chrome,trendly,youtube.com,Android,36,8,8,1,1
667988069.1546273536,Barcelona,mobile,Samsung,Samsung Internet,ponelvideo,youtube.com,Android,36,9,9,1,1
603541131.1563101999,Madrid,mobile,Sony,Chrome,playup,youtube.com,Android,36,7,7,1,1
363873438.1562250865,Barcelona,mobile,Samsung,Chrome,playup,youtube.com,Android,36,5,5,1,1
380736986.1554572672,Seville,mobile,Samsung,Samsung Internet,playweez,4781light.com,Android,36,8,8,1,1
982415746.1565723263,Barcelona,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,36,5,5,2,2
872628681.1542807659,Zaragoza,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-es.eltiempo.weatherapp,Android,36,8,8,1,1
987158238.1555319224,Seville,mobile,LG,Chrome,unlimitedvideos,mobileapp::2-com.jndwork.video.player.music.videoplayer.videohd,Android,36,6,6,1,1
575129716.1565456889,Zaragoza,mobile,LG,Chrome,playup,youtube.com,Android,36,10,10,1,1
700068214.1564761033,Valladolid,mobile,Motorola,Chrome,playweez,thetest.xyz,Android,35,9,8,1,0
295619329.1566532475,Seville,mobile,ZTE,Chrome,unlimitedvideos,mobileapp::2-com.bestringtonesapps.freeringtonesforandroid,Android,35,8,7,1,0
219917784.1544425119,Zaragoza,mobile,Huawei,Chrome,playup,mobileapp::2-es.androideapp.radioEsp,Android,35,9,9,1,1
919688134.1553970358,Valencia,mobile,Samsung,Samsung Internet,taromancia,mobileapp::2-com.roidapp.photogrid,Android,35,1,1,1,0
687269623.1552464661,Barcelona,mobile,Samsung,Chrome,unlimitedvideos,mobileapp::2-com.ninexgen.karaokefull,Android,35,7,7,1,1
294911154.1562215961,Zaragoza,mobile,Samsung,Samsung Internet,playup,youtube.com,Android,35,6,6,1,1
550990104.1555420493,Madrid,mobile,LG,Chrome,playup,mobileapp::2-com.surpax.ledflashlight.panel,Android,35,6,6,1,1
112960115.1550423082,Madrid,mobile,Sony,Chrome,unlimitedvideos,mobileapp::2-com.beldum.mediaplayerclassic,Android,35,3,3,1,0
722062529.1541590833,Valencia,mobile,Huawei,Chrome,playup,youtube.com,Android,35,7,7,1,1
697523253.1561745665,Madrid,mobile,Alcatel,Chrome,playup,youtube.com,Android,35,5,5,2,0
232114448.1554475419,Seville,mobile,(not set),Android Webview,unlimitedvideos,mobileapp::2-com.littlehilllearning.ghanaradio,Android,35,8,8,1,0
867310858.1563725058,Seville,mobile,Samsung,Samsung Internet,trendly,mobileapp::2-de.axelspringer.yana.zeropage,Android,35,6,6,1,1
452931651.1555172627,Seville,mobile,Samsung,Samsung Internet,playup,frequence-radio.com,Android,35,8,8,1,1
315503827.1558336550,Valladolid,mobile,Huawei,Chrome,trendly,youtube.com,Android,35,10,10,1,1
957675733.1570644673,Barcelona,mobile,Huawei,Chrome,trendly,youtube.com,Android,35,5,4,1,1
258824755.1552844102,Seville,mobile,Huawei,Chrome,clicnscores,youtube.com,Android,35,8,8,1,1
621529144.1567617746,Valladolid,mobile,Huawei,Chrome,playup,mobileapp::2-com.espagne.adansalatusa,Android,35,8,8,1,0
192272790.1510395006,Madrid,mobile,InnJoo,Chrome,unlimitedvideos,mobileapp::2-com.leo.wifi,Android,35,6,6,1,0
367696578.1558282061,Valencia,mobile,(not set),Chrome,unlimitedvideos,mobileapp::2-com.alarmclock.xtreme.free,Android,34,5,5,1,1
